transaction_id,customer_id,amount,transaction_type,channel,merchant_category,timestamp,status,risk_score,segment,credit_score,is_fraud
10514,772,125.33,compra,pos,saude,2025-05-14 02:00:00,approved,51.49,Standard,900,False
29462,2433,81.38,compra,app,servicos,2025-05-14 02:00:00,approved,54.12,Premium,597,False
13769,3651,374.68,compra,web,alimentacao,2025-05-14 04:00:00,approved,41.17,Premium,590,False
22687,7124,32.91,saque,app,varejo,2025-05-14 04:00:00,approved,33.47,Standard,597,False
2054,1729,44.85,compra,app,alimentacao,2025-05-14 04:00:00,approved,35.44,Premium,747,False
25241,361,6.62,transferencia,web,varejo,2025-05-14 04:00:00,approved,17.54,Premium,455,False
18891,510,85.1,compra,app,varejo,2025-05-14 05:00:00,approved,47.73,Premium,856,False
7172,6184,116.05,compra,app,alimentacao,2025-05-14 05:00:00,approved,76.47,Premium,488,False
27446,1987,31.94,compra,web,servicos,2025-05-14 05:00:00,approved,61.37,Premium,641,False
23102,471,206.96,compra,atm,alimentacao,2025-05-14 06:00:00,declined,36.85,High-Risk,673,False
22889,6382,94.0,pagamento,atm,alimentacao,2025-05-14 06:00:00,approved,20.06,Standard,824,False
13657,6556,73.12,compra,web,viagem,2025-05-14 06:00:00,declined,7.53,Premium,699,False
3532,6458,124.86,compra,app,viagem,2025-05-14 07:00:00,declined,1.45,Premium,642,False
19987,1944,81.28,pagamento,app,eletronico,2025-05-14 07:00:00,approved,78.95,Standard,614,False
22820,4046,412.51,compra,pos,servicos,2025-05-14 07:00:00,declined,68.42,Standard,671,False
13182,7061,35.32,compra,pos,servicos,2025-05-14 07:00:00,declined,29.0,Premium,713,False
12369,1379,17.37,compra,web,alimentacao,2025-05-14 07:00:00,approved,35.6,Premium,755,False
27595,6479,93.93,compra,web,saude,2025-05-14 07:00:00,approved,32.16,Premium,720,False
12486,2247,5.0,transferencia,app,alimentacao,2025-05-14 07:00:00,approved,28.1,Standard,777,False
23977,5553,44.41,saque,app,saude,2025-05-14 07:00:00,approved,19.7,Premium,643,False
3499,210,48.18,transferencia,web,varejo,2025-05-14 08:00:00,approved,16.38,Premium,669,False
2030,3351,20.53,pagamento,app,eletronico,2025-05-14 08:00:00,declined,7.39,Standard,636,False
7160,5437,44.44,compra,web,alimentacao,2025-05-14 08:00:00,approved,84.6,Premium,589,False
2469,7596,647.17,compra,pos,alimentacao,2025-05-14 08:00:00,approved,7.58,Standard,711,False
13676,6814,61.78,transferencia,app,viagem,2025-05-14 09:00:00,approved,52.17,Premium,617,False
28803,5948,31.63,compra,pos,servicos,2025-05-14 10:00:00,approved,64.91,Standard,748,False
8875,6718,14.77,compra,app,eletronico,2025-05-14 10:00:00,approved,33.03,Premium,681,False
22138,2663,186.27,compra,web,saude,2025-05-14 10:00:00,approved,45.84,Standard,702,False
28342,4150,996.49,compra,app,eletronico,2025-05-14 11:00:00,declined,57.87,Standard,900,False
20762,6291,336.67,saque,app,varejo,2025-05-14 11:00:00,approved,58.43,Standard,683,False
19317,1889,39.98,compra,pos,varejo,2025-05-14 12:00:00,approved,60.63,Standard,580,False
23083,6787,13.12,compra,pos,eletronico,2025-05-14 13:00:00,approved,17.36,Standard,633,False
27019,5323,38.74,saque,app,alimentacao,2025-05-14 13:00:00,approved,49.36,Standard,511,False
20647,2290,7.43,compra,app,varejo,2025-05-14 13:00:00,approved,87.66,Standard,702,False
28474,4608,64.69,compra,pos,varejo,2025-05-14 14:00:00,declined,72.48,Premium,542,False
19161,149,64.79,saque,web,eletronico,2025-05-14 14:00:00,approved,92.74,High-Risk,548,False
313,6421,55.85,compra,app,saude,2025-05-14 16:00:00,approved,20.33,Premium,620,False
4949,381,421.48,pagamento,web,viagem,2025-05-14 17:00:00,approved,63.43,Standard,728,False
29872,3857,112.18,compra,web,saude,2025-05-14 17:00:00,approved,61.93,Premium,586,False
28074,7274,35.07,compra,atm,servicos,2025-05-14 18:00:00,approved,99.21,Standard,622,False
23291,3797,70.9,compra,app,saude,2025-05-14 18:00:00,approved,16.45,High-Risk,574,False
7388,7565,97.12,compra,pos,servicos,2025-05-14 18:00:00,approved,82.58,Standard,524,False
4129,4055,23.93,compra,atm,varejo,2025-05-14 18:00:00,approved,82.08,Standard,571,False
28460,1200,130.9,compra,pos,eletronico,2025-05-14 18:00:00,approved,94.42,Premium,441,False
17138,572,44.22,saque,pos,eletronico,2025-05-14 19:00:00,approved,44.07,Standard,520,False
20259,496,27.23,compra,web,varejo,2025-05-14 19:00:00,approved,86.13,Premium,784,False
11740,4169,87.17,saque,atm,viagem,2025-05-14 19:00:00,approved,45.8,Premium,674,False
3794,2265,10.24,transferencia,app,varejo,2025-05-14 19:00:00,declined,21.16,Premium,524,False
2596,3042,289.86,compra,web,eletronico,2025-05-14 19:00:00,approved,1.42,Premium,536,False
8814,3096,15.49,compra,pos,eletronico,2025-05-14 19:00:00,approved,61.99,Premium,608,False
19107,5912,71.52,transferencia,web,eletronico,2025-05-14 19:00:00,approved,22.18,Standard,666,False
22502,1353,195.66,compra,pos,varejo,2025-05-14 20:00:00,approved,91.03,Standard,501,False
2511,6456,141.68,compra,app,servicos,2025-05-14 20:00:00,approved,96.82,Premium,530,False
6217,7033,24.91,transferencia,web,eletronico,2025-05-14 20:00:00,approved,60.28,High-Risk,739,False
15148,941,66.51,compra,app,alimentacao,2025-05-14 21:00:00,approved,80.52,Premium,799,False
7162,6708,120.5,compra,app,varejo,2025-05-14 22:00:00,approved,93.93,Standard,699,False
300,3256,21.18,compra,app,servicos,2025-05-14 23:00:00,approved,47.52,Standard,577,False
7983,4975,5.0,saque,app,varejo,2025-05-14 23:00:00,approved,12.55,Premium,679,False
9707,5252,592.72,compra,web,viagem,2025-05-15 00:00:00,approved,59.35,Premium,468,False
16815,2268,6.42,compra,app,varejo,2025-05-15 00:00:00,approved,3.44,Premium,518,False
18728,1469,258.14,compra,web,eletronico,2025-05-15 01:00:00,approved,44.56,Premium,900,False
2047,1398,43.88,compra,pos,servicos,2025-05-15 01:00:00,approved,67.88,Premium,766,False
26404,1389,139.42,transferencia,app,alimentacao,2025-05-15 01:00:00,approved,79.04,Premium,619,False
10277,231,55.03,transferencia,app,varejo,2025-05-15 01:00:00,approved,55.86,Standard,650,False
3205,7684,7.42,compra,pos,alimentacao,2025-05-15 02:00:00,approved,13.76,Premium,772,False
17042,3350,318.09,compra,atm,eletronico,2025-05-15 02:00:00,approved,20.0,Premium,726,False
3345,4940,472.85,transferencia,app,alimentacao,2025-05-15 03:00:00,approved,45.38,Premium,590,False
9784,6767,5.76,compra,web,eletronico,2025-05-15 03:00:00,approved,61.09,Standard,627,False
15686,5515,863.05,compra,pos,varejo,2025-05-15 04:00:00,approved,66.74,Premium,672,False
10027,6560,148.08,pagamento,web,varejo,2025-05-15 04:00:00,approved,32.31,Premium,734,False
10561,3048,123.12,pagamento,pos,varejo,2025-05-15 04:00:00,approved,88.79,Premium,540,False
4120,2583,7.1,compra,web,varejo,2025-05-15 04:00:00,approved,81.67,Premium,593,False
7107,4188,121.11,transferencia,web,varejo,2025-05-15 05:00:00,approved,27.3,Standard,771,False
7650,5488,388.1,compra,web,servicos,2025-05-15 05:00:00,approved,22.49,Premium,753,False
20827,302,28.32,saque,app,alimentacao,2025-05-15 05:00:00,approved,44.48,Standard,581,False
4687,4990,17.4,compra,app,varejo,2025-05-15 05:00:00,approved,63.82,Premium,684,False
27789,6121,79.97,compra,app,varejo,2025-05-15 05:00:00,approved,3.46,Premium,522,False
5394,1597,22.61,pagamento,web,alimentacao,2025-05-15 05:00:00,approved,19.47,High-Risk,551,False
17521,3702,43.83,compra,app,alimentacao,2025-05-15 06:00:00,approved,79.87,Premium,507,False
28012,4597,157.35,transferencia,web,saude,2025-05-15 06:00:00,approved,82.55,Standard,779,False
8439,7918,29.79,compra,app,saude,2025-05-15 06:00:00,approved,38.36,Premium,574,False
29442,1392,921.62,compra,atm,eletronico,2025-05-15 06:00:00,approved,42.8,Premium,515,False
6064,3644,873.61,transferencia,web,varejo,2025-05-15 07:00:00,approved,63.71,Premium,487,False
12093,5723,133.92,transferencia,app,alimentacao,2025-05-15 07:00:00,approved,2.34,Premium,541,False
2384,7272,42.2,transferencia,app,servicos,2025-05-15 07:00:00,approved,3.46,Standard,426,False
2624,170,49.36,pagamento,web,alimentacao,2025-05-15 08:00:00,approved,44.52,Standard,452,False
10348,7301,25.42,compra,app,varejo,2025-05-15 09:00:00,declined,86.43,Premium,658,False
380,3979,49.52,saque,web,alimentacao,2025-05-15 09:00:00,approved,20.61,Premium,551,False
24534,6425,48.42,pagamento,app,saude,2025-05-15 09:00:00,approved,32.12,Premium,593,False
16306,1368,168.16,compra,web,varejo,2025-05-15 09:00:00,approved,82.26,High-Risk,485,False
6658,2885,90.26,pagamento,pos,viagem,2025-05-15 10:00:00,approved,3.68,Standard,630,False
25032,4202,60.77,transferencia,app,alimentacao,2025-05-15 10:00:00,declined,88.29,Premium,900,False
20557,3111,362.36,saque,app,viagem,2025-05-15 10:00:00,declined,29.07,Standard,766,True
3104,4719,101.48,compra,app,varejo,2025-05-15 10:00:00,declined,21.37,Standard,617,False
29727,7180,6.09,saque,pos,alimentacao,2025-05-15 11:00:00,approved,64.07,Standard,768,False
5023,1724,5.0,compra,atm,eletronico,2025-05-15 11:00:00,approved,23.42,Standard,567,False
11285,698,115.83,saque,web,eletronico,2025-05-15 11:00:00,approved,89.84,High-Risk,715,False
18411,5733,61.01,transferencia,pos,eletronico,2025-05-15 11:00:00,approved,61.02,High-Risk,563,False
7274,6710,309.48,transferencia,atm,varejo,2025-05-15 12:00:00,approved,79.19,Standard,691,False
12478,2518,97.99,saque,web,alimentacao,2025-05-15 13:00:00,approved,50.53,Premium,900,False
276,3418,34.45,compra,app,viagem,2025-05-15 13:00:00,approved,83.41,Premium,662,False
28274,6997,5.0,compra,app,servicos,2025-05-15 13:00:00,approved,26.34,Standard,541,False
835,5984,357.86,compra,app,alimentacao,2025-05-15 13:00:00,approved,60.11,Standard,498,False
11297,6948,197.53,compra,atm,alimentacao,2025-05-15 14:00:00,approved,64.17,Premium,554,False
3034,3916,93.74,compra,app,varejo,2025-05-15 14:00:00,approved,29.0,High-Risk,881,False
13492,1424,41.22,compra,web,eletronico,2025-05-15 14:00:00,approved,46.85,Standard,547,False
6356,4704,149.4,compra,app,alimentacao,2025-05-15 14:00:00,declined,99.78,Standard,569,False
7618,3873,44.99,saque,atm,servicos,2025-05-15 15:00:00,approved,53.41,Premium,742,False
16830,4042,178.43,compra,app,alimentacao,2025-05-15 15:00:00,approved,7.18,Standard,615,False
1377,3871,59.11,transferencia,app,alimentacao,2025-05-15 15:00:00,approved,49.21,Standard,717,False
75,1389,14.88,compra,pos,viagem,2025-05-15 15:00:00,approved,6.96,Premium,493,False
13050,2935,11.57,saque,web,alimentacao,2025-05-15 15:00:00,approved,39.54,High-Risk,746,False
11952,1263,427.91,compra,pos,varejo,2025-05-15 15:00:00,approved,22.69,High-Risk,550,False
23105,1295,95.19,compra,pos,alimentacao,2025-05-15 16:00:00,approved,40.44,Premium,335,False
16882,4727,121.13,compra,app,alimentacao,2025-05-15 16:00:00,approved,79.01,Premium,777,False
8966,4757,12.26,pagamento,app,viagem,2025-05-15 16:00:00,approved,55.53,Premium,443,False
13147,3710,176.86,pagamento,app,varejo,2025-05-15 17:00:00,approved,3.21,Premium,755,False
14799,4884,172.73,compra,web,varejo,2025-05-15 17:00:00,approved,54.34,Standard,333,False
4245,2607,306.38,compra,app,servicos,2025-05-15 18:00:00,approved,89.54,Standard,684,False
20138,4952,57.48,transferencia,pos,varejo,2025-05-15 20:00:00,approved,36.76,Standard,623,False
22564,1116,45.64,compra,app,varejo,2025-05-15 20:00:00,approved,91.2,High-Risk,673,False
25903,7712,47.56,compra,pos,alimentacao,2025-05-15 20:00:00,approved,56.17,Premium,546,False
17805,765,45.45,transferencia,pos,varejo,2025-05-15 20:00:00,approved,98.93,High-Risk,782,False
8397,2277,229.05,compra,web,saude,2025-05-15 21:00:00,approved,64.59,Standard,762,False
8182,1679,81.89,saque,pos,servicos,2025-05-15 21:00:00,approved,29.97,Premium,657,False
15107,6176,381.76,compra,app,varejo,2025-05-15 21:00:00,approved,31.01,Premium,707,False
27349,1730,5.59,compra,pos,viagem,2025-05-15 22:00:00,approved,62.29,Premium,765,False
23144,298,43.36,compra,pos,eletronico,2025-05-15 22:00:00,approved,92.08,Standard,496,False
2265,4715,50.99,transferencia,atm,eletronico,2025-05-15 22:00:00,approved,23.0,Premium,415,False
5525,3212,88.66,compra,app,varejo,2025-05-15 22:00:00,approved,20.7,Premium,590,False
3881,6058,12.27,compra,app,varejo,2025-05-15 22:00:00,approved,71.97,Premium,389,False
4425,6797,281.62,compra,web,servicos,2025-05-15 22:00:00,approved,12.05,Premium,793,False
6336,740,49.15,compra,atm,varejo,2025-05-15 23:00:00,declined,58.06,Premium,807,False
13158,6948,430.81,saque,app,viagem,2025-05-15 23:00:00,approved,68.33,Standard,770,False
5289,4880,21.96,compra,app,saude,2025-05-16 00:00:00,approved,50.79,Standard,805,False
13533,4604,29.29,saque,app,eletronico,2025-05-16 01:00:00,declined,54.74,Standard,523,True
5796,3624,11.32,compra,app,alimentacao,2025-05-16 01:00:00,approved,92.88,Premium,517,False
20492,6107,17.27,compra,pos,varejo,2025-05-16 01:00:00,approved,79.86,Premium,667,False
1539,7313,37.94,compra,app,viagem,2025-05-16 02:00:00,approved,88.64,Standard,771,False
27164,6131,76.38,transferencia,web,servicos,2025-05-16 02:00:00,approved,64.72,Premium,400,False
13809,7550,63.02,pagamento,app,viagem,2025-05-16 03:00:00,approved,69.78,High-Risk,607,False
16487,4313,38.81,transferencia,web,alimentacao,2025-05-16 03:00:00,approved,89.44,Standard,500,False
23870,7812,33.06,compra,app,varejo,2025-05-16 03:00:00,approved,76.27,Premium,734,False
8781,7984,96.98,compra,pos,varejo,2025-05-16 04:00:00,approved,96.35,Premium,778,False
11726,269,20.33,compra,pos,varejo,2025-05-16 04:00:00,approved,13.66,Premium,739,False
16916,6194,227.77,compra,app,eletronico,2025-05-16 04:00:00,approved,76.13,Standard,469,False
10978,400,15.5,compra,pos,eletronico,2025-05-16 04:00:00,approved,25.51,Standard,709,False
147,1085,284.03,compra,web,varejo,2025-05-16 05:00:00,approved,91.65,Standard,675,False
17751,5695,5.0,compra,web,alimentacao,2025-05-16 06:00:00,approved,91.37,Standard,640,False
11430,3002,71.33,compra,web,viagem,2025-05-16 06:00:00,approved,41.39,Premium,773,False
10918,1154,27.3,saque,pos,alimentacao,2025-05-16 06:00:00,approved,18.69,Premium,562,False
28389,3016,70.48,transferencia,app,servicos,2025-05-16 07:00:00,approved,45.39,Premium,811,False
9583,6594,51.64,transferencia,web,varejo,2025-05-16 07:00:00,approved,1.0,Premium,881,False
20987,6555,69.12,compra,web,alimentacao,2025-05-16 07:00:00,approved,16.92,Standard,696,False
7304,1154,157.17,pagamento,web,viagem,2025-05-16 08:00:00,approved,78.5,Standard,659,False
4970,6180,176.09,compra,app,eletronico,2025-05-16 08:00:00,approved,76.3,Premium,586,False
6734,4642,226.8,compra,web,alimentacao,2025-05-16 08:00:00,approved,58.56,Standard,763,False
4315,135,70.52,saque,app,servicos,2025-05-16 08:00:00,approved,11.85,Standard,692,False
4049,338,490.09,compra,app,eletronico,2025-05-16 10:00:00,approved,23.87,Premium,480,False
21058,6704,27.17,transferencia,web,eletronico,2025-05-16 10:00:00,approved,96.53,Standard,522,False
16670,7267,91.2,compra,atm,eletronico,2025-05-16 10:00:00,approved,40.81,Premium,629,False
5891,1708,66.64,compra,app,servicos,2025-05-16 11:00:00,declined,3.91,Standard,662,False
16928,4889,25.51,saque,web,servicos,2025-05-16 11:00:00,declined,22.12,Standard,532,False
16270,5083,162.7,transferencia,app,alimentacao,2025-05-16 11:00:00,approved,96.87,Premium,598,False
20184,1995,421.38,compra,app,varejo,2025-05-16 11:00:00,approved,16.76,Premium,729,False
10761,3469,16.32,transferencia,app,eletronico,2025-05-16 12:00:00,approved,66.94,Standard,595,False
114,6824,760.91,compra,app,eletronico,2025-05-16 12:00:00,approved,40.46,Standard,626,False
1752,1330,72.02,compra,web,varejo,2025-05-16 12:00:00,approved,15.45,Standard,881,False
20976,769,26.84,compra,web,viagem,2025-05-16 12:00:00,approved,25.11,High-Risk,599,False
6489,4316,20.05,transferencia,pos,saude,2025-05-16 13:00:00,approved,55.76,Premium,564,False
7766,6085,47.28,compra,app,servicos,2025-05-16 13:00:00,approved,35.23,Standard,707,False
22350,5702,36.03,compra,atm,varejo,2025-05-16 13:00:00,approved,61.98,High-Risk,693,False
25994,4439,58.77,compra,app,eletronico,2025-05-16 14:00:00,declined,41.34,Premium,779,False
27932,266,60.11,compra,pos,varejo,2025-05-16 14:00:00,approved,52.43,Premium,709,False
14045,4423,26.97,compra,app,eletronico,2025-05-16 15:00:00,approved,4.89,Premium,612,False
23412,3708,97.99,compra,atm,servicos,2025-05-16 15:00:00,approved,64.59,Premium,401,False
22,7073,7.78,pagamento,app,viagem,2025-05-16 15:00:00,declined,34.27,Standard,583,False
12149,7327,431.61,compra,pos,varejo,2025-05-16 15:00:00,declined,74.8,Premium,649,False
25851,2745,199.05,pagamento,atm,varejo,2025-05-16 15:00:00,approved,77.73,Standard,744,False
3092,1264,10.14,compra,pos,eletronico,2025-05-16 15:00:00,approved,62.32,Premium,437,False
29572,3995,105.06,transferencia,app,varejo,2025-05-16 16:00:00,declined,67.88,Premium,766,False
151,1564,75.94,compra,atm,varejo,2025-05-16 16:00:00,approved,83.86,Premium,823,False
4650,5260,35.68,pagamento,pos,varejo,2025-05-16 16:00:00,approved,94.14,High-Risk,691,False
28291,2732,85.54,saque,web,varejo,2025-05-16 16:00:00,approved,71.39,Standard,663,False
7382,7625,47.22,compra,app,saude,2025-05-16 16:00:00,declined,29.16,Standard,662,True
8572,1602,175.61,compra,web,eletronico,2025-05-16 16:00:00,approved,18.58,Standard,549,False
15029,6776,67.19,compra,web,varejo,2025-05-16 17:00:00,approved,52.3,Premium,546,False
23289,783,5.0,transferencia,app,eletronico,2025-05-16 17:00:00,declined,63.6,High-Risk,375,False
22914,409,88.01,pagamento,app,viagem,2025-05-16 17:00:00,approved,47.88,Standard,530,False
27592,801,510.67,compra,web,varejo,2025-05-16 18:00:00,approved,6.05,Premium,765,False
4577,414,92.67,compra,web,varejo,2025-05-16 18:00:00,approved,94.74,Standard,611,False
13872,7692,54.12,compra,app,varejo,2025-05-16 18:00:00,approved,39.94,High-Risk,533,False
8211,3469,75.85,compra,app,varejo,2025-05-16 18:00:00,approved,17.5,Premium,661,False
16386,1271,423.23,compra,app,alimentacao,2025-05-16 19:00:00,approved,26.91,Premium,857,False
27992,3413,202.57,transferencia,web,servicos,2025-05-16 19:00:00,approved,64.35,Premium,471,False
19835,1669,53.09,compra,pos,eletronico,2025-05-16 19:00:00,approved,35.27,Premium,624,False
5199,6999,108.44,compra,app,varejo,2025-05-16 19:00:00,approved,31.11,Premium,730,False
16255,6083,34.27,saque,app,alimentacao,2025-05-16 20:00:00,approved,97.3,Premium,301,False
24945,4240,70.11,transferencia,pos,servicos,2025-05-16 20:00:00,approved,45.05,Premium,600,False
6999,415,16.27,compra,atm,viagem,2025-05-16 20:00:00,approved,69.59,Premium,900,False
13225,139,664.08,compra,web,eletronico,2025-05-16 20:00:00,approved,98.34,High-Risk,787,False
16837,3803,11.3,transferencia,web,varejo,2025-05-16 21:00:00,approved,59.45,High-Risk,810,False
23634,318,14.89,compra,pos,varejo,2025-05-16 23:00:00,approved,30.31,Premium,698,False
29921,5593,444.77,transferencia,web,viagem,2025-05-16 23:00:00,approved,96.32,Standard,397,False
28865,6982,70.67,compra,app,servicos,2025-05-16 23:00:00,approved,19.67,High-Risk,484,False
16472,4394,12.38,compra,pos,alimentacao,2025-05-16 23:00:00,approved,5.33,Premium,767,False
20789,5684,94.87,transferencia,atm,servicos,2025-05-16 23:00:00,approved,12.84,Premium,721,False
10806,5312,335.49,compra,web,eletronico,2025-05-16 23:00:00,declined,81.19,Premium,686,False
7153,130,18.54,saque,pos,eletronico,2025-05-17 00:00:00,approved,23.7,Premium,769,False
25821,4629,555.39,compra,app,servicos,2025-05-17 00:00:00,approved,91.77,Standard,639,False
20333,4767,377.43,pagamento,pos,saude,2025-05-17 01:00:00,approved,95.97,Premium,784,False
1215,2700,82.67,compra,app,varejo,2025-05-17 01:00:00,approved,36.21,High-Risk,805,False
11619,4157,16.22,saque,pos,saude,2025-05-17 01:00:00,approved,79.65,Standard,635,False
14133,2590,51.25,transferencia,app,eletronico,2025-05-17 01:00:00,approved,31.77,Premium,685,False
5931,6312,91.69,compra,web,servicos,2025-05-17 01:00:00,approved,1.31,Premium,761,False
13918,5792,311.28,compra,atm,eletronico,2025-05-17 01:00:00,approved,16.95,Standard,527,False
25985,987,51.55,compra,app,saude,2025-05-17 02:00:00,approved,27.59,High-Risk,655,False
17932,4842,41.67,compra,web,varejo,2025-05-17 02:00:00,approved,44.08,Premium,433,False
12799,3631,35.31,compra,app,viagem,2025-05-17 02:00:00,approved,58.24,Premium,814,False
29540,3961,1114.9,compra,app,alimentacao,2025-05-17 02:00:00,declined,7.3,High-Risk,728,True
29946,1564,55.34,compra,atm,alimentacao,2025-05-17 02:00:00,approved,41.12,Premium,701,False
3,4739,502.95,compra,app,eletronico,2025-05-17 03:00:00,approved,24.04,Premium,900,False
11223,7263,35.45,compra,atm,varejo,2025-05-17 03:00:00,approved,64.76,Standard,763,False
6195,5239,40.59,transferencia,web,varejo,2025-05-17 03:00:00,approved,42.16,Standard,663,False
27638,2622,477.8,compra,web,varejo,2025-05-17 04:00:00,approved,86.35,Premium,768,False
24847,7732,111.11,compra,pos,viagem,2025-05-17 04:00:00,approved,25.75,Premium,579,False
6815,6856,93.66,compra,pos,viagem,2025-05-17 04:00:00,declined,69.47,Premium,720,False
26246,5863,5.0,compra,web,viagem,2025-05-17 04:00:00,approved,33.23,Premium,900,False
6055,6248,374.43,saque,app,viagem,2025-05-17 05:00:00,approved,77.94,Standard,634,False
4878,945,41.62,compra,web,servicos,2025-05-17 06:00:00,approved,13.97,Standard,665,False
16836,943,236.79,pagamento,app,viagem,2025-05-17 06:00:00,approved,26.89,Standard,778,False
1968,5647,36.78,transferencia,web,varejo,2025-05-17 06:00:00,approved,58.1,Premium,873,False
4681,7704,29.56,compra,pos,alimentacao,2025-05-17 06:00:00,approved,48.1,Premium,536,False
17883,5300,12.85,saque,web,eletronico,2025-05-17 06:00:00,approved,80.78,Standard,785,False
1930,1079,202.46,compra,app,saude,2025-05-17 07:00:00,approved,64.86,Standard,799,False
26397,6838,616.4,compra,app,alimentacao,2025-05-17 07:00:00,declined,54.38,Premium,626,False
23017,3263,94.46,compra,app,alimentacao,2025-05-17 07:00:00,approved,28.52,Premium,458,False
4737,763,10.08,compra,atm,varejo,2025-05-17 07:00:00,approved,18.41,Premium,673,False
10368,7136,630.91,pagamento,app,eletronico,2025-05-17 08:00:00,approved,50.16,High-Risk,544,False
8446,1850,308.22,compra,web,viagem,2025-05-17 08:00:00,declined,55.77,High-Risk,518,False
25364,1031,139.59,saque,pos,varejo,2025-05-17 08:00:00,approved,29.1,Standard,869,False
27619,7576,84.57,pagamento,app,viagem,2025-05-17 09:00:00,approved,89.72,Premium,533,False
19744,2607,182.37,saque,app,eletronico,2025-05-17 09:00:00,approved,51.45,Premium,603,False
28735,7720,9.5,pagamento,pos,varejo,2025-05-17 09:00:00,approved,80.54,Standard,631,False
9915,695,104.55,saque,app,varejo,2025-05-17 09:00:00,approved,83.71,Standard,516,False
21473,4674,57.66,saque,app,varejo,2025-05-17 09:00:00,approved,17.64,High-Risk,690,False
417,6454,207.39,pagamento,web,varejo,2025-05-17 10:00:00,approved,73.52,Premium,738,False
23260,1319,29.49,compra,app,alimentacao,2025-05-17 10:00:00,approved,92.5,Standard,878,False
26874,160,116.86,compra,app,viagem,2025-05-17 10:00:00,declined,13.02,Standard,743,True
22705,2550,50.89,compra,app,servicos,2025-05-17 10:00:00,declined,40.44,Standard,715,False
28509,594,275.85,saque,pos,varejo,2025-05-17 10:00:00,approved,76.06,Premium,465,False
11439,4672,7.65,compra,app,saude,2025-05-17 10:00:00,approved,91.77,Premium,428,False
9151,1670,373.41,transferencia,pos,servicos,2025-05-17 11:00:00,approved,71.95,Premium,812,False
17440,7392,29.28,transferencia,pos,varejo,2025-05-17 11:00:00,approved,72.27,Premium,442,False
2352,93,59.96,transferencia,pos,alimentacao,2025-05-17 12:00:00,approved,24.7,High-Risk,764,False
26067,647,89.93,saque,web,varejo,2025-05-17 12:00:00,declined,68.8,Premium,674,False
2637,4458,47.34,pagamento,web,servicos,2025-05-17 13:00:00,declined,47.55,Premium,649,False
331,596,94.46,saque,app,viagem,2025-05-17 13:00:00,approved,19.66,Standard,700,False
22511,7184,24.1,compra,web,alimentacao,2025-05-17 13:00:00,approved,55.32,High-Risk,811,False
29228,650,13.16,compra,app,varejo,2025-05-17 14:00:00,approved,86.12,High-Risk,511,False
160,890,21.48,pagamento,pos,alimentacao,2025-05-17 14:00:00,approved,64.04,Premium,602,False
10593,520,120.98,saque,app,servicos,2025-05-17 14:00:00,approved,17.97,Standard,656,False
16847,7095,62.2,transferencia,web,eletronico,2025-05-17 14:00:00,approved,46.67,Standard,890,False
20500,7664,679.5,compra,atm,viagem,2025-05-17 14:00:00,declined,91.35,High-Risk,611,True
9839,4732,809.68,compra,web,servicos,2025-05-17 15:00:00,approved,88.96,Premium,700,False
4065,4511,61.6,compra,atm,alimentacao,2025-05-17 15:00:00,approved,21.38,Premium,520,False
23386,5818,60.49,compra,atm,servicos,2025-05-17 15:00:00,approved,78.22,Premium,435,False
26783,1099,209.59,compra,atm,saude,2025-05-17 15:00:00,approved,38.44,Standard,693,False
25270,2122,19.24,transferencia,app,eletronico,2025-05-17 16:00:00,declined,82.71,Premium,429,False
9049,2365,66.56,compra,web,varejo,2025-05-17 16:00:00,approved,20.22,Standard,826,False
20414,4373,13.31,compra,web,varejo,2025-05-17 16:00:00,approved,72.87,Standard,643,False
10406,1545,48.58,transferencia,atm,alimentacao,2025-05-17 16:00:00,approved,56.33,Standard,699,False
16481,2102,654.24,compra,pos,alimentacao,2025-05-17 16:00:00,approved,27.68,Standard,686,False
12907,7396,284.01,transferencia,pos,viagem,2025-05-17 16:00:00,approved,39.71,Standard,704,False
10564,4094,54.31,saque,app,eletronico,2025-05-17 16:00:00,approved,82.23,Premium,826,False
15749,1580,74.75,compra,app,eletronico,2025-05-17 17:00:00,approved,52.38,Premium,425,False
5287,2009,68.0,transferencia,pos,alimentacao,2025-05-17 17:00:00,approved,8.04,Standard,556,False
3514,5094,139.04,compra,web,servicos,2025-05-17 18:00:00,approved,21.19,Standard,588,False
10088,4222,42.99,compra,atm,alimentacao,2025-05-17 18:00:00,approved,25.21,Premium,621,False
336,7756,285.96,compra,app,alimentacao,2025-05-17 18:00:00,approved,77.27,Premium,643,False
3655,5773,11.84,compra,app,alimentacao,2025-05-17 19:00:00,approved,83.92,Premium,522,False
1382,6708,312.1,saque,pos,eletronico,2025-05-17 19:00:00,approved,4.93,Premium,688,False
16191,1376,460.85,compra,app,saude,2025-05-17 19:00:00,approved,1.97,High-Risk,326,False
19073,2755,12.73,saque,pos,varejo,2025-05-17 19:00:00,approved,9.24,High-Risk,456,False
9652,345,5.0,compra,web,viagem,2025-05-17 20:00:00,approved,45.33,Premium,515,False
17851,6895,11.91,compra,web,eletronico,2025-05-17 20:00:00,approved,97.8,High-Risk,598,False
2337,1863,53.31,compra,app,varejo,2025-05-17 20:00:00,approved,49.81,Standard,478,False
27553,6409,24.34,saque,web,saude,2025-05-17 21:00:00,approved,97.24,Standard,672,False
